web-scraper-order,web-scraper-start-url,location_date,brand_type,price
"1703597482-777","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=68","Aargau, 5727, 02.11.2023","Jeep Kaiser CJ-5 (Willys) Veteranen Fahrzeug","13'700.-"
"1703597482-778","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=68","Zürich, 8833, 02.11.2023","Studebaker HAWK GRAN TURI","16'900.-"
"1703597482-779","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=68","Zürich, 8833, 02.11.2023","Chrysler Valiant Veteran MFK 28.8.2023","12'900.-"
"1703597482-780","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=68","Bern, 3323, 02.11.2023","MC TC Oldtimer","42'000.-"
"1703597482-781","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=68","Bern, 3296, 02.11.2023","VW Bus T3 1982","21'800.-"
"1703597482-782","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=68","Liechtenstein, 9492, 02.11.2023","Fiat 500L - 1970 - Veteran","23'000.-"
"1703597482-783","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=68","Solothurn, 2545, 02.11.2023","AMC Javelin SST","32'000.-"
"1703597482-784","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=68","Thurgau, 9314, 02.11.2023","Volvo PV 544 G","9'900.-"
"1703597482-785","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=68","Bern, 3608, 02.11.2023","Triumph Spitfire 1500 Veteranenfahrzeug","12'800.-"
"1703597482-786","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=68","Tessin, 6943, 02.11.2023","Buick Skylark Veteran","5'500.-"
"1703597482-787","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=68","Appenzell Ausserrhoden, 9411, 02.11.2023","Rover Mini Bj. 1989","6'200.-"
"1703597482-788","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=68","Bern, 2502, 02.11.2023","Audi 80 1.8s","600.-"
"1703597482-789","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=68","Bern, 3082, 02.11.2023","Chevrolet Pickup","98'000.-"
"1703597482-790","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=68","Wallis, 3966, 02.11.2023","Ford 1932 b400 v8 Oldtimer","85'000.-"
"1703597482-791","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=68","Wallis, 3966, 02.11.2023","Chevrolet Malibu déco Flint oldtimer","9'000.-"
"1703597482-792","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=68","Aargau, 5054, 02.11.2023","Mini Morris 850","24'200.-"
"1703597482-793","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=68","St. Gallen, 8730, 02.11.2023","Lancia Beta Spider","5'000.-"
"1703597482-794","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=68","Glarus, 8752, 02.11.2023","Top Angebot Veteran","36'500.-"
"1703597494-795","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=67","Schaffhausen, 8200, 04.11.2023","Ford USA Ranchero GT","16'700.-"
"1703597494-796","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=67","Thurgau, 9548, 04.11.2023","Mazda MX-5 NA 1.6l, frischer MFK, 122900m (MX5, Miata)","14'900.-"
"1703597494-797","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=67","Solothurn, 4227, 03.11.2023","Fiat 600 D 1964","11'500.-"
"1703597494-798","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=67","Tessin, 6596, 03.11.2023, auf Autoscout24.ch","TOYOTA Starlet 1.3 Si","1'500.-"
"1703597494-799","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=67","Schwyz, 8852, 03.11.2023","Zu verkaufen","16'000.-"
"1703597494-800","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=67","Schaffhausen, 8200, 03.11.2023","Plymouth Duster Baujahr 1974 5.2l V8","33'333.-"
"1703597494-801","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=67","Bern, 3303, 03.11.2023","Fiat 500c Topolino","12'500.-"
"1703597494-802","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=67","Tessin, 6574, 03.11.2023","Land Rover Serie IIA Canvas Top","29'500.-"
"1703597494-803","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=67","Basel-Landschaft, 4302, 03.11.2023","Chrysler le Baron Cabrio 3,0 lt. V6 GT Jg. 1990.","8'400.-"
"1703597494-804","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=67","Appenzell Innerrhoden, 9050, 03.11.2023","VW Caddy MK1 1.8","21'000.-"
"1703597494-805","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=67","St. Gallen, 8888, 03.11.2023","80er quattro mit frisch revidiertem Fünfzylinder","24'900.-"
"1703597494-806","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=67","Tessin, 6818, 03.11.2023","FIAT 600 D","8'800.-"
"1703597494-807","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=67","Schwyz, 6432, 03.11.2023","Sport wagen","11'500.-"
"1703597494-808","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=67","Appenzell Innerrhoden, 9413, 03.11.2023","Mercedes Benz 280 CE Veteran","18'000.-"
"1703597494-809","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=67","Waadt, 1006, 03.11.2023","BMW E30 318ia","18'499.-"
"1703597494-810","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=67","Bern, 2555, 03.11.2023","VW Käfer Netto Herbstpreis","15'999.-"
"1703597494-811","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=67","Thurgau, 8254, 03.11.2023","BMW 730i , e32 Oldtimer zu verkaufen","9'000.-"
"1703597494-812","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=67","Bern, 2554, 03.11.2023","zu verkaufen","47'500.-"
"1703597494-813","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=67","Luzern, 6043, 03.11.2023","Alfa Romeo Spider 2.0 92000 Km ab MFK/Veteran","18'500.-"
"1703597494-814","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=67","Bern, 3380, 03.11.2023","Oldsmobile 442 1967","44'000.-"
"1703597494-815","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=67","St. Gallen, 8885, 03.11.2023","Suzuki sj410 40km/h","3'200.-"
"1703597494-816","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=67","Schwyz, 8808, 03.11.2023","CHEVROLET CORVETTE C3","22'000.-"
"1703597494-817","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=67","Aargau, 5430, 03.11.2023","Bmw 325i Cabrio frisch Mfk","20'000.-"
"1703597494-818","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=67","Tessin, 6983, 03.11.2023","Fiat Pininfarina 124 Spider Europa DS vela azzurra","39'900.-"
"1703597494-819","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=67","Zürich, 8493, 03.11.2023","Corvette C3 1977 (350ci)","28'000.-"
"1703597494-820","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=67","Obwalden, 6056, 03.11.2023","Volkswagen VW T2 Doka","12'500.-"
"1703597494-821","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=67","Zürich, 8427, 03.11.2023","Fiat 1100 (Millecento) Lusso","8'000.-"
"1703597494-822","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=67","Thurgau, 8356, 03.11.2023","Citroen CX 2400 Pallas","18'500.-"
"1703597494-823","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=67","Liechtenstein, 9496, 03.11.2023","Fiat topolino","41'800.-"
"1703597494-824","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=67","Schaffhausen, 8260, 03.11.2023","VW GOLF 1 1.6 Diesel","3'500.-"
"1703597505-825","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=66","Zürich, 8047, 04.11.2023","Vorgefürhrter VW Bus T3 typ 2","10'900.-"
"1703597505-826","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=66","Luzern, 6102, 04.11.2023","VW Bus Typ2 T3, Aufstelldach, Traumauto","38'000.-"
"1703597505-827","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=66","Uri, 6468, 04.11.2023","VW T3, Typ 2","28'500.-"
"1703597505-828","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=66","Waadt, 1033, 04.11.2023","Opel Ascona B","25'000.-"
"1703597505-829","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=66","Graubünden, 7000, 04.11.2023","Toyota FZJ80L-GCPNEW VX S.Saloon","24'900.-"
"1703597505-830","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=66","Zürich, 8037, 04.11.2023","Bmw 535 E34","8'800.-"
"1703597505-831","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=66","Bern, 3095, 04.11.2023","VW Golf 2 Carat Automat Veteran geprüft","9'200.-"
"1703597505-832","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=66","Zürich, 8404, 04.11.2023","Ford A Speedster 1929","57'500.-"
"1703597505-833","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=66","Aargau, 4663, 04.11.2023","Chevrolet G10 Van","24'000.-"
"1703597505-834","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=66","Luzern, 6260, 04.11.2023","Lotus Esprit Turbo","47'000.-"
"1703597505-835","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=66","Thurgau, 8532, 04.11.2023","Mercedes 190E W201 2.0 Automatik","15'000.-"
"1703597505-836","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=66","Thurgau, 8500, 04.11.2023","Honda civic ed6 mfk 2023","6'900.-"
"1703597505-837","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=66","Zürich, 8123, 04.11.2023","Fiat 124 CSA Abarth 1974","74'900.-"
"1703597505-838","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=66","Zürich, 8037, 04.11.2023","Mercedes 230E","4'000.-"
"1703597505-839","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=66","Tessin, 6743, 04.11.2023","Vw Golf cabrio","9'000.-"
"1703597505-840","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=66","Aargau, 5303, 04.11.2023","Schöner Jeep CJ-7 Golden Eagle V8 zu verkaufen","29'500.-"
"1703597505-841","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=66","Thurgau, 8355, 04.11.2023","Vw T2 mit angefangenem Motorumbau","12'000.-"
"1703597505-842","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=66","St. Gallen, 9470, 04.11.2023","Mercedes Benz 320CE 24V W124","22'900.-"
"1703597505-843","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=66","Luzern, 6153, 04.11.2023","Ferrari 348 TS  Targa","84'700.-"
"1703597505-844","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=66","Aargau, 5623, 04.11.2023, auf Autoscout24.ch","NISSAN Patrol GR 2.8 ST Wagon","18'990.-"
"1703597505-845","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=66","St. Gallen, 9445, 04.11.2023","Oldsmobile Delta 88 Royal","5'900.-"
"1703597505-846","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=66","Zürich, 8617, 04.11.2023","Sehr gepflegte Corvette C1 1959","100'000.-"
"1703597505-847","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=66","Bern, 4704, 04.11.2023","Ford Mustang 1966","45'000.-"
"1703597505-848","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=66","St. Gallen, 9620, 04.11.2023","Klein aber fein","17'500.-"
"1703597505-849","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=66","Zürich, 8703, 04.11.2023","Oldtimer","180'000.-"
"1703597505-850","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=66","Aargau, 5727, 04.11.2023","Volvo Sedan P 544","6'950.-"
"1703597505-851","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=66","Zürich, 8408, 04.11.2023","Willys M38 A1","18'000.-"
"1703597505-852","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=66","St. Gallen, 9463, 04.11.2023","Audi V8 D11","19'500.-"
"1703597505-853","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=66","Solothurn, 4206, 04.11.2023","Volvo 123 GT /Amazon Veteran","25'500.-"
"1703597505-854","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=66","Schaffhausen, 8200, 04.11.2023","Pontiac le Mans","4'570.-"
"1703597517-855","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=65","Aargau, 5603, 05.11.2023","Chevrolet Camaro IROC-Z, rot, Cabriolet, 1990, 106'000 km","15'000.-"
"1703597517-856","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=65","Solothurn, 4566, 05.11.2023","VW Käfer Scheunenfund mit Ausweis","2'300.-"
"1703597517-857","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=65","Zürich, 8610, 05.11.2023","Ford Sierra Cosworth JG 91 Liebhaberfahrzeug","29'845.-"
"1703597517-858","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=65","Luzern, 6000, 05.11.2023","Corrado G60 ab mfk","7'450.-"
"1703597517-859","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=65","Zürich, 8008, 05.11.2023","Volvo 240 ab MFK","9'500.-"
"1703597517-860","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=65","Zürich, 8953, 05.11.2023","Alfa Romeo 33 16v ABS verkaufen/tauschen gegen Camper","14'900.-"
"1703597517-861","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=65","Aargau, 5625, 05.11.2023","golf 1 gti 16v","10'000.-"
"1703597517-862","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=65","Zürich, 8904, 05.11.2023","Willys Jeep CJ3B Veteran Oldtimer","12'900.-"
"1703597517-863","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=65","Thurgau, 8272, 05.11.2023","VW Typ 181","24'999.-"
"1703597517-864","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=65","Bern, 3555, 05.11.2023","VW Golf 1976/77","5'900.-"
"1703597517-865","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=65","Graubünden, 7000, 05.11.2023","Fiat 500","6'900.-"
"1703597517-866","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=65","Zürich, 8037, 05.11.2023","Porsche 944, 1983, Veteranenfahrzeug","20'500.-"
"1703597517-867","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=65","Obwalden, 6055, 05.11.2023","VW T3 Camper 2.0 (Bus)","5'500.-"
"1703597517-868","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=65","St. Gallen, 9500, 05.11.2023","VW Golf 2 1.8 CL","6'500.-"
"1703597517-869","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=65","St. Gallen, 9443, 05.11.2023","Suzuki Samurai Cabrio Veteran","11'900.-"
"1703597517-870","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=65","Bern, 3096, 05.11.2023","Velorex 16/350 Jawa Dreirad","12'900.-"
"1703597517-871","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=65","Schwyz, 8852, 05.11.2023","Sehr gepflegter Mercedes 240D","27'000.-"
"1703597517-872","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=65","Tessin, 6900, 05.11.2023","Alfa Romeo Giulietta 2.0 veicolo d?epoca","15'900.-"
"1703597517-873","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=65","Tessin, 6593, 05.11.2023","VW Golf 1 Gabrio","14'000.-"
"1703597517-874","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=65","Schwyz, 8862, 05.11.2023","Oldtimer VW Mercedes Umbau","32'000.-"
"1703597517-875","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=65","Aargau, 5703, 05.11.2023","VW Golf 2 GTI G60","21'500.-"
"1703597517-876","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=65","Zürich, 8803, 05.11.2023","Bildhübscher Käfer mit Veteranenzulassung","15'500.-"
"1703597517-877","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=65","Schwyz, 6438, 05.11.2023","Ford Mustang 65 Oldtimer","19'999.-"
"1703597517-878","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=65","Basel-Landschaft, 4460, 05.11.2023","Triumph Spitfire - Veteranengeprüft MFK 02.11.2020","12'500.-"
"1703597517-879","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=65","Schwyz, 6438, 05.11.2023","Opel Kadett","15'000.-"
"1703597517-880","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=65","Luzern, 6110, 05.11.2023","VW Jetta 1 Typ 16","20'000.-"
"1703597517-881","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=65","Uri, 6460, 05.11.2023","Triumph Sammio Spyder","26'800.-"
"1703597517-882","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=65","Neuenburg, 2043, 05.11.2023","Jaguar XJ 12 L 5.3","18'700.-"
"1703597517-883","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=65","Bern, 3533, 05.11.2023","Volvo 850 GLE","999.-"
"1703597517-884","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=65","Tessin, 6828, 04.11.2023","Vendo bellissima Volkswagen Golf MK2","11'999.-"
"1703597528-885","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=64","St. Gallen, 9443, 06.11.2023","verkaufe bmw 325 e30 M Technik1","26'000.-"
"1703597528-886","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=64","Zürich, 8127, 06.11.2023","TOYOTA Landcruiser HJ61 TurboDiesel","29'000.-"
"1703597528-887","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=64","Freiburg, 1700, 06.11.2023","mrrcedes 190 ane 1960","13'000.-"
"1703597528-888","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=64","Tessin, 6500, 06.11.2023","maggiolino","20'000.-"
"1703597528-889","https://www.tutti.ch/de/q/autos/Ak8CkY2Fyc5TAkZOrY2Fyc1JlZ1llYXLAzQfJwMA?sorting=newest&page=64","Aargau, 5502, 06.11.2023","Jaguar XJ6 4.2l,Jg.82, 140000km","12'500.-"
